"""ATTENTION! The ECTS credits and ""Basic Science and Engineering"" distribution of the courses may change depending on the semester the course is taken. This list shows the current version. Please check your credits achievements via the degree evaluation form. """
Subject,No,Code,Title,Faculty,First Admit Term,Previous Code,First Admit Term
After 2013-2014 ECTS TOTAL,After 2013-2014ECTS Engineering,After 2013-2014 ECTSBasic Science,Before 2013-2014 ECTS TOTAL,Before 2013-2014 ECTSEngineering,Before 2013-2014 ECTSBasic Science
MAT,424,MAT424,Materials Selection in Product Design,FENS,6.0,6.0,0.0,-,6,6.0,0.0
MAT,480,MAT480,Spc.Top.in Mat.Scien&Eng.,FENS,5.0,5.0,0.0,-,6,6.0,0.0
MAT,481,MAT481,Spc.Top.in Mat.Scien&Eng.II,FENS,5.0,5.0,0.0,-,6,6.0,0.0
MAT,48000,MAT48000,Special Topics in Materials Science and Nanoengineering: AdhesionScience and Engineering,FENS,6.0,6.0,0.0,-,6,6.0,0.0
MAT,48003,MAT48003,Special Topics in MAT: Failure Analysis,FENS,6.0,6.0,0.0,-,6,6.0,0.0
MAT,48004,MAT48004,Special Topics in MAT: Polymer Matrix Composites,FENS,6.0,6.0,0.0,-,6,6.0,0.0
MAT,48005,MAT48005,Special Topics in MAT: Polymer Engineering/ Processing Fundamentals,FENS,6.0,6.0,0.0,-,6,6.0,0.0
MATH,101,MATH101,Calculus I,FENS,6.0,0.0,6.0,-,5,0.0,5.0
MATH,102,MATH102,Calculus II,FENS,6.0,0.0,6.0,-,5,0.0,5.0
MATH,201,MATH201,Linear Algebra,FENS,6.0,0.0,6.0,-,6,0.0,6.0
MATH,202,MATH202,Differential Equations,FENS,6.0,0.0,6.0,-,6,0.0,6.0
MATH,203,MATH203,Introduction to Probability,FENS,6.0,0.0,6.0,-,6,0.0,6.0
MATH,204,MATH204,Discrete Mathematics,FENS,6.0,0.0,6.0,-,6,0.0,6.0
MATH,206,MATH206,Vector Calculus,FENS,6.0,0.0,6.0,-,6,0.0,6.0
MATH,221,MATH221,History of Mathematics,FENS,6.0,0.0,6.0,-,6,0.0,6.0
MATH,301,MATH301,Introduction to Mathematical Analysis,FENS,6.0,0.0,6.0,-,6,0.0,6.0
Subject,No,Code,Title,Faculty,First Admit Term,Previous Code,First Admit Term
After 2013-2014 ECTS TOTAL,After 2013-2014ECTS Engineering,After 2013-2014 ECTSBasic Science,Before 2013-2014 ECTS TOTAL,Before 2013-2014 ECTSEngineering,Before 2013-2014 ECTSBasic Science
MATH,302,MATH302,Integration,FENS,6.0,0.0,6.0,-,6,0.0,6.0
MATH,305,MATH305,Complex Calculus,FENS,6.0,0.0,6.0,-,6,0.0,6.0
MATH,306,MATH306,Statistical Modelling,FENS,6.0,0.0,6.0,-,6,0.0,6.0
MATH,307,MATH307,Dynamical Systems,FENS,6.0,0.0,6.0,-,6,0.0,6.0
MATH,311,MATH311,Introduction to Algebra,FENS,6.0,0.0,6.0,-,6,0.0,6.0
MATH,317,MATH317,Elementary Number Theory,FENS,6.0,0.0,6.0,-,6,0.0,6.0
MATH,318,MATH318,Introduction to Combinatorics,FENS,6.0,0.0,6.0,-,6,0.0,6.0
MATH,322,MATH322,Partial Differential Equations,FENS,6.0,0.0,6.0,-,6,0.0,6.0
MATH,401,MATH401,Introduction to Functional Analysis,FENS,6.0,0.0,6.0,-,6,0.0,6.0
MATH,402,MATH402,Hilbert Space Techniques,FENS,6.0,0.0,6.0,-,6,0.0,6.0
MATH,405,MATH405,Numerical Methods,FENS,6.0,3.0,3.0,-,6,3.0,3.0
MATH,409,MATH409,Proofs from the Notebook,FENS,6.0,0.0,6.0,-,10,0.0,10.0
MATH,410,MATH410,Introduction to Stochastic Calculus,FENS,6.0,0.0,6.0,-,6,0.0,6.0
MATH,414,MATH414,Finite Fields and Applications,FENS,6.0,0.0,6.0,-,6,0.0,6.0
MATH,479,MATH479,Calculus of Variations,FENS,6.0,0.0,6.0,-,6,0.0,6.0
MATH,480,MATH480,Spc.Top.in Mathematics,FENS,6.0,3.0,3.0,-,6,3.0,3.0
MATH,481,MATH481,Special Topics in Advanced Linear Algebra,FENS,6.0,0.0,6.0,-,6,0.0,6.0
MATH,484,MATH484,Mathematical Introduction to Quantum Algorithms and Post-QuantumCryptography,FENS,6.0,3.0,3.0,-,6,3.0,3.0
ME,301,ME301,Mechanical Systems I,FENS,6.0,5.0,1.0,-,6,5.0,1.0
ME,302,ME302,Mechanical Systems II,FENS,6.0,6.0,0.0,-,6,6.0,0.0
ME,303,ME303,Control System Design,FENS,6.0,6.0,0.0,-,6,6.0,0.0
ME,304,ME304,Motion Control Systems,FENS,6.0,6.0,0.0,-,6,6.0,0.0
ME,305,ME305,Power Electronics,FENS,6.0,6.0,0.0,-,6,6.0,0.0
ME,307,ME307,Fluid Dynamics,FENS,6.0,5.0,1.0,-,6,5.0,1.0
ME,308,ME308,Industrial Control,FENS,6.0,6.0,0.0,-,6,6.0,0.0
ME,309,ME309,Heat and Mass Transfer,FENS,6.0,5.0,1.0,-,6,5.0,1.0
ME,310,ME310,Computer Aided Design,FENS,0.0,0.0,0.0,-,0,0.0,0.0
ME,312,ME312,Analysis and Synthesis of Mechanisms,FENS,6.0,6.0,0.0,-,6,6.0,0.0
ME,395,ME395,Internship Project,FENS,5.0,5.0,0.0,-,2.0,2.0,0.0
ME,402,ME402,Plasmonics,FENS,6.0,5.0,1.0,-,6,5.0,1.0
ME,403,ME403,Introduction to Robotics,FENS,7.0,6.0,1.0,-,7,6.0,1.0
ME,405,ME405,Mechanical Vibrations,FENS,6.0,6.0,0.0,-,6,6.0,0.0
ME,406,ME406,Robotics Systems Application,FENS,0.0,0.0,0.0,-,0,0.0,0.0
ME,407,ME407,Embedded Systems,FENS,6.0,5.0,1.0,-,6,5.0,1.0
ME,408,ME408,Mechatronics System Design,FENS,6.0,6.0,0.0,-,8,8.0,0.0
ME,409,ME409,Foundations of Microsystems,FENS,7.0,5.0,2.0,-,6,4.3,1.7
ME,410,ME410,Computer Aided Engineering,FENS,6.0,4.0,2.0,-,6,4.0,2.0
ME,411,ME411,Mechanical System Design,FENS,6.0,5.0,1.0,-,8,6.7,1.3
ME,412,ME412,Introduction to the Finite Element Method,FENS,6.0,3.0,3.0,-,6,3.0,3.0
ME,415,ME415,Computational Analysis and Simulation,FENS,6.0,3.0,3.0,-,6,3.0,3.0
ME,420,ME420,Renewable and Sustainable Energy Systems,FENS,6.0,5.0,1.0,-,6,5.0,1.0
Subject,No,Code,Title,Faculty,First Admit Term,Previous Code,First Admit Term
After 2013-2014 ECTS TOTAL,After 2013-2014ECTS Engineering,After 2013-2014 ECTSBasic Science,Before 2013-2014 ECTS TOTAL,Before 2013-2014 ECTSEngineering,Before 2013-2014 ECTSBasic Science
ME,425,ME425,Autonomous Mobile Robotics,FENS,6.0,5.0,1.0,-,6,5.0,1.0
ME,435,ME435,Scaling in Engineering Systems,FENS,6.0,4.0,2.0,-,6,4.0,2.0
ME,437,ME437,Biomechatronics,FENS,6.0,4.0,2.0,-,6,4.0,2.0
ME,441,ME441,Advanced Vehicle Systems,FENS,6.0,6.0,0.0,-,6,6.0,0.0
ME,480,ME480,Spc.Top.Manufact.Sys.Eng.,FENS,5.0,5.0,0.0,-,6,6.0,0.0
ME,480,ME480,Spc.Top.in Mechatronics I,FENS,6.0,4.0,2.0,-,6,4.0,2.0
ME,481,ME481,Spc.Top.Manufact.Sys.Eng.II,FENS,5.0,5.0,0.0,-,6,6.0,0.0
ME,481,ME481,Spc.Top.in Mechatronics II,FENS,6.0,3.0,3.0,-,6,3.0,3.0
ME,482,ME482,Spc.Top.Manufact.Sys.Eng.III,FENS,5.0,5.0,0.0,-,6,6.0,0.0
NS,101,NS101,Science of Nature I,FENS,6.0,0.0,6.0,-,6,0.0,6.0
NS,102,NS102,Science of Nature II,FENS,6.0,0.0,6.0,-,6,0.0,6.0
NS,200,NS200,Einstein's Relativity,FENS,5.0,0.0,5.0,-,6,0.0,6.0
NS,201,NS201,Discovering Life,FENS,6.0,1.0,5.0,-,6,1.0,5.0
NS,202,NS202,Biochemistry I,FENS,0.0,0.0,0.0,-,0,0.0,0.0
NS,204,NS204,Quantum Physics,FENS,0.0,0.0,0.0,-,0,0.0,0.0
NS,205,NS205,Dynamics of the Cell,FENS,0.0,0.0,0.0,-,0,0.0,0.0
NS,206,NS206,What is There in the Universe: Inside the Milky Way?,FENS,5.0,0.0,5.0,-,6,0.0,6.0
NS,207,NS207,Organic Chemistry,FENS,7.0,2.0,5.0,-,8,2.7,5.3
NS,208,NS208,General Biotechnology,FENS,5.0,2.0,3.0,-,6,2.4,3.6
NS,209,NS209,"What is there in the Universe: ""Beyond the Milky Way""",FENS,5.0,0.0,5.0,-,6,0.0,6.0
NS,210,NS210,"Water: Its Physics, Nanophysics, Chemistry and Geopolitics",FENS,5.0,0.0,5.0,-,6,0.0,6.0
NS,212,NS212,"Volcanoes, Earthquakes, Rocks ( Understanding the Earth)",FENS,5.0,0.0,5.0,-,5,0.0,5.0
NS,213,NS213,Basic Concepts of Physics,FENS,6.0,0.0,6.0,-,6,0.0,6.0
NS,214,NS214,"Oscillations, Waves and Optics",FENS,6.0,0.0,6.0,-,6,0.0,6.0
NS,216,NS216,Life on Earth,FENS,6.0,1.0,5.0,-,6,1.0,5.0
NS,218,NS218,Fundamentals of Nanoscience,FENS,6.0,2.0,4.0,-,6,2.0,4.0
ENRG,220,ENRG220,World Energy Outlook: The Coming Year,FENS,6.0,3.0,0.0,NS 220,6,3.0,0.0
NS,222,NS222,Planetary Systems and Extrasolar Planets,FENS,5.0,0.0,5.0,-,6,0.0,6.0
NS,223,NS223,Environmental Science,FENS,6.0,0.0,6.0,-,6,0.0,6.0
NS,224,NS224,Urban Agriculture,FENS,6.0,2.0,4.0,-,6,2.0,4.0
NS,48000,NS48000,Special Topics in NS: Astrobiology Fundamentals and ContemporaryResearch Topics,FENS,6.0,2.0,4.0,-,6,2.0,4.0
PHYS,211,PHYS211,Modern Physics,FENS,6.0,0.0,6.0,-,6,0.0,6.0
PHYS,302,PHYS302,Solid State Physics,FENS,6.0,0.0,6.0,-,6,0.0,6.0
PHYS,303,PHYS303,Quantum Mechanics I,FENS,6.0,0.0,6.0,-,6,0.0,6.0
PHYS,304,PHYS304,Quantum Mechanics II,FENS,6.0,0.0,6.0,-,6,0.0,6.0
PHYS,312,PHYS312,Classical Mechanics,FENS,6.0,0.0,6.0,-,6,0.0,6.0
PHYS,313,PHYS313,Quantum Mechanics Laboratory,FENS,6.0,3.0,3.0,-,6,3.0,3.0
PHYS,322,PHYS322,Concepts of Modern Physics,FENS,6.0,0.0,6.0,-,6,0.0,6.0
PHYS,401,PHYS401,Classical Mechanics,FENS,6.0,0.0,6.0,-,6,0.0,6.0
PHYS,411,PHYS411,Electromagnetic Theory I,FENS,6.0,0.0,6.0,-,6,0.0,6.0
PHYS,412,PHYS412,Statistical Mechanics,FENS,6.0,0.0,6.0,-,6,0.0,6.0
Subject,No,Code,Title,Faculty,First Admit Term,Previous Code,First Admit Term
After 2013-2014 ECTS TOTAL,After 2013-2014ECTS Engineering,After 2013-2014 ECTSBasic Science,Before 2013-2014 ECTS TOTAL,Before 2013-2014 ECTSEngineering,Before 2013-2014 ECTSBasic Science
PHYS,438,PHYS438,Phase Transitions and Renormalization-Group Theory,FENS,6.0,0.0,6.0,-,6,0.0,6.0
PHYS,484,PHYS484,Quantum Computation and Quantum Information,FENS,6.0,1.0,5.0,-,6,1.0,5.0
PHYS,492,PHYS492,Modern Topics in Condensed Matter Physics,FENS,6.0,0.0,6.0,-,6,0.0,6.0
PROJ,102,PROJ102,Project Course,FENS,2.0,1.0,1.0,-,6,3.0,3.0
PROJ,201,PROJ201,Project Course,FENS,1.0,1.0,0.0,-,1,1.0,0.0
PROJ,302,PROJ302,Summer Project,FENS,5.0,5.0,0.0,-,2,2.0,0.0
